Date,AAPL,GOOGL,MSFT,AMZN,META,TSLA,NVDA,AVGO,GLDM,NOW,QQQM,SPLG,IONQ,RGTI,OKLO,PLTR,MRNA,NFLX,GE,WMT
2022-01-01,171.54928588867188,134.65969848632812,301.9577331542969,149.57350158691406,311.7904968261719,312.2399902,24.443098068237305,54.596492767333984,35.75999832,585.7800293,145.90074157714844,50.38478469848633,11.43999958,9.949999809265137,9.670000076293945,13.710000038146973,169.3300018310547,427.1400146484375,57.94309997558594,44.42778396606445
2022-02-01,162.06785583496094,134.4143829345703,290.1213684082031,153.56300354003906,210.0400848388672,290.1433410644531,24.34227180480957,54.74186706542969,37.959999084472656,579.9199829101562,139.52964782714844,48.889713287353516,15.979999542236328,9.909999847,9.710000038146973,11.850000381469727,153.60000610351562,394.5199890136719,58.574771881103516,42.95015335083008
2022-03-01,171.60076904296875,138.4058074951172,299.9841613769531,162.99749755859375,221.31692504882812,359.20001220703125,27.238189697265625,58.67808914,38.470001220703125,556.8900146484375,145.56854248046875,50.59428405761719,12.760000228881836,6.300000190734863,9.760000228881836,13.729999542236328,172.25999450683594,374.5899963378906,56.115509033203125,47.32270431518555
2022-04-01,154.9330596923828,113.56654357910156,270.02557373046875,124.28150177001953,199.52960205078125,290.2533264160156,18.517656326293945,52.01137924194336,37.66999816894531,478.1000061035156,126.16515350341797,46.28509521484375,7.869999885559082,6.949999809265137,9.739999771118164,10.399999618530273,134.41000366210938,190.36000061035156,45.761409759521484,48.8040657
2022-05-01,146.2749023,113.22069549560547,264.52825927734375,120.20950317382812,192.73165893554688,252.75332641601562,18.642459869384766,54.426239013671875,36.459999084472656,467.4700012207031,124.20818328857422,46.40929031,5.75,8.979999542236328,9.659999847,8.680000305175781,145.3300018310547,197.44000244140625,48.057151794433594,41.03318405151367
2022-06-01,134.56118774414062,108.44452667236328,250.47634887695312,106.20999908447266,160.49359130859375,224.47332763671875,15.135016441345215,45.57738494873047,35.880001068115234,475.5199890136719,112.72085571289062,42.35873794555664,4.380000114440918,3.6700000762939453,9.649999618530273,9.069999694824219,142.85000610351562,174.8699951171875,39.08288574,38.92520523071289
2022-07-01,159.9440155029297,115.76652526855469,273.79486083984375,134.9499969482422,158.35369873046875,297.1499938964844,18.13809585571289,50.653785705566406,34.99000168,446.6600036621094,127.22767639160156,46.474647521972656,5.400000095367432,4.429999828338623,9.699999809265137,10.350000381469727,164.08999633789062,224.89999389648438,45.42272186279297,42.277286529541016
2022-08-01,154.73748779296875,107.70506286621094,255.00160217285156,126.7699966430664,162.1656951904297,275.6099853515625,15.07330608,47.21336364746094,33.970001220703125,434.6199951171875,120.78739166259766,44.593788146972656,5.940000057220459,3.9800000190734863,9.722999572753906,7.71999979,132.27000427246094,223.55999755859375,45.133872985839844,42.437374114990234
2022-09-01,136.20675659179688,95.19487762451172,227.62046813964844,113,135.0435333251953,265.25,12.122356414794922,42.00116729736328,32.97999954223633,377.6099853515625,107.77935791015625,40.29466247558594,5.070000171661377,1.8799999952316284,9.760000228881836,8.130000114440918,118.25,235.44000244140625,38.04790115356445,41.70576858520508
2022-10-01,151.12840270996094,94.06030273,226.86795043945312,102.44000244140625,92.72299194335938,227.5399932861328,13.482500076293945,44.84394454956055,32.40999984741211,420.7399902,112.32389068603516,43.77171707,5.889999866485596,2.0999999046325684,9.840000153,8.789999961853027,150.3300018310547,291.8800048828125,47.87887954711914,45.767005920410156
2022-11-01,145.89495849609375,100.50946807861328,249.35635375976562,96.54000091552734,117.5459976196289,194.6999969482422,16.90481948852539,52.56181335449219,35.13999938964844,416.29998779296875,118.60067749023438,46.16172409057617,5.159999847412109,1.2999999523162842,9.859999656677246,7.5,175.91000366210938,305.5299987792969,52.89997482299805,49.011505126953125
2022-12-01,128.2684326171875,87.81019592285156,235.0441895,84,119.7754898071289,123.18000030517578,14.602033615112305,53.33445358276367,36.189998626708984,388.2699890136719,107.58930206298828,43.347694396972656,3.450000047683716,0.7289999723434448,9.920000076293945,6.420000076293945,179.6199951171875,294.8800048828125,51.558555603027344,45.59337234
